2922| |   |    |   |07 35 22.8|-28 22 10|122.92|-49.12|  232| 4.63|B8V                | 3
2930| | 71|omi |Gem|07 39 09.9|+34 35 04|110.74| 12.91|  163| 4.91|F3III              |
2934| |   |    |   |07 35 39.7|-52 32 02|141.74|-71.70|  407| 4.94|K3III              |
2937| |   |    |   |07 37 22.0|-34 58 06|126.47|-55.37|  362| 4.53|B8IV               | 3
2943|*| 10|alf |CMi|07 39 18.1|+05 13 30|115.79|-16.02|   11| 0.37|F5IV-V             | 5
2944| |   |    |   |07 38 17.9|-25 21 54|122.78|-46.05|  283| 4.70|B8IV               | 2
2946| | 24|    |Lyn|07 43 00.4|+58 42 37|106.35| 36.72|  250| 4.99|A3IVn              | 2
2948| |   |    |   |07 38 49.3|-26 48 07|123.45|-47.41|  465| 4.50|B6V                | 3
2949| |   |    |   |07 38 49.7|-26 48 13|123.46|-47.41|  465| 4.62|B5IVn              | 3
2959| |   |    |   |07 40 23.1|-15 15 49|120.42|-36.09|  801| 4.96|K3II               |
2961| |   |    |   |07 39 27.3|-38 18 30|129.06|-58.42|  651| 4.85|B2.5V              |
2970| | 26|alf |Mon|07 41 14.8|-09 33 04|119.28|-30.45|  148| 3.93|K0III              |
2973| | 75|sig |Gem|07 43 18.7|+28 53 00|112.63|  7.45|  125| 4.29|K1III              | 2
2985| | 77|kap |Gem|07 44 26.8|+24 23 53|113.67|  3.08|  148| 3.57|G8IIIa             | 2
2990|*| 78|bet |Gem|07 45 18.9|+28 01 34|113.22|  6.68|   33| 1.14|K0IIIb             | 7
2993| |  1|    |Pup|07 43 32.3|-28 24 40|125.58|-48.70| 1783| 4.59|K3Ib               | 2
2996| |  3|    |Pup|07 43 48.4|-28 57 18|125.88|-49.21|  624| 3.95|A2Iabe             |
3003| | 81|    |Gem|07 46 07.4|+18 30 36|115.09| -2.65|  362| 4.87|K5III              | 2
3017| |   |    |   |07 45 15.2|-37 58 07|130.89|-57.73|  331| 3.61|K2.5Ib-II          |
3024| |   |zet |Vol|07 41 49.3|-72 36 22|225.76|-79.39|  135| 3.95|K0III              | 2
3034| |   |omi |Pup|07 48 05.1|-25 56 14|126.06|-46.05| 1095| 4.49|B0V:pe:            | 2
3045| |  7| xi |Pup|07 49 17.6|-24 51 35|126.04|-44.94|  801| 3.30|G3Ib               | 2
3046| |   |    |   |07 48 20.2|-47 04 40|139.48|-65.93|  232| 4.71|K0III              |
3055| |   |    |   |07 49 14.3|-46 22 24|139.07|-65.23| 1824| 4.11|B0III              | 2
3067| | 83|phi |Gem|07 53 29.7|+26 45 57|115.24|  5.78|  271| 4.98|A3V                |
3080| |   |    |   |07 52 13.0|-40 34 33|135.08|-59.70|  362| 3.73|K1-2II+a           |
3084| |   |    |   |07 52 38.6|-38 51 47|134.02|-58.08|  551| 4.49|B2.5V              |
3089| |   |    |   |07 53 03.7|-49 36 47|144.28|-67.80|  744| 4.63|B1.5Vp             |
3090| |   |    |   |07 53 18.2|-48 06 11|142.49|-66.46| 2877| 4.24|B0.5Ib             |
3102| | 11|    |Pup|07 56 51.5|-22 52 49|127.64|-42.58|  543| 4.20|F7II               |
3113| |   |    |   |07 57 40.1|-30 20 04|130.93|-49.68|  123| 4.79|A2Vv               |
3117| |   |chi |Car|07 56 46.7|-52 58 56|150.73|-70.33|  407| 3.47|B3IVp              |
3122| | 27|    |Mon|07 59 44.1|-03 40 47|122.96|-23.76|  250| 4.93|K2III              |
3129| |   |    |   |07 58 14.3|-49 14 42|145.70|-67.06| 1463| 4.41|B1Vp+B3IV:         | 5
3131| |   |    |   |07 59 52.0|-18 23 58|127.01|-38.07|  250| 4.61|A2Vn               |
3141| | 28|    |Mon|08 01 13.2|-01 23 33|122.82|-21.45|  543| 4.67|K4III              |
3145| |   |    |   |08 02 15.9|+02 20 04|122.24|-17.75|  271| 4.38|K2III              | 2
3149| |   |chi |Gem|08 03 31.0|+27 47 39|117.24|  7.23|  271| 4.94|K2III              | 3
3159| |   |    |   |08 00 20.0|-63 34 03|180.72|-77.11|  543| 4.82|B3V                |
3165|*|   |zet |Pup|08 03 35.0|-40 00 11|138.55|-58.35| 1334| 2.25|O5Iaf              |
3173| | 27|    |Lyn|08 08 27.4|+51 30 24|112.60| 30.56|  232| 4.84|A2V                | 3
3185| | 15| ro |Pup|08 07 32.6|-24 18 15|131.39|-43.27|   63| 2.81|F6IIpdeltaDel      | 2
3188| | 29|zet |Mon|08 08 35.6|-02 59 02|125.14|-22.59|  878| 4.33|G2Ib               | 4
3192| | 16|    |Pup|08 09 01.5|-19 14 42|129.96|-38.32|  543| 4.40|B5IV               |
3206| |   |gam1|Vel|08 09 29.2|-47 20 44|147.34|-64.48| 1280| 4.27|B1IV               | 5
3207| |   |gam2|Vel|08 09 31.9|-47 20 12|147.35|-64.46| 1195| 1.83|WC8+O7.5e          | 5
3211| | 19|    |Pup|08 11 16.2|-12 55 37|128.57|-32.08|  191| 4.72|G9III-IIIb         | 5
3220| |   |    |   |08 09 00.7|-61 18 07|174.72|-75.09|   70| 4.76|F5V                |
3223| |   |eps |Vol|08 07 55.9|-68 37 02|204.17|-77.78|  469| 4.35|B6IV               | 2
3225| |   |    |   |08 11 21.5|-39 37 07|140.84|-57.40| 1672| 4.42|K3Ib               |
3226| |   |    |   |08 11 25.9|-42 59 14|143.60|-60.46| 2265| 4.75|A5Ib               | 2
3229| | 20|    |Pup|08 13 19.9|-15 47 18|130.03|-34.71|  648| 5.01|G5II               |
3237| |   |    |   |08 13 29.5|-35 53 59|139.00|-53.81| 1292| 4.77|B1.5IIIe           |
3243| |   |    |   |08 14 02.8|-40 20 53|142.28|-57.86|  326| 4.44|K1II-III           | 2
3249| | 17|bet |Cnc|08 16 30.9|+09 11 08|124.26|-10.29|  296| 3.54|K4IIIBa0.5         | 2
3270| |   |    |   |08 18 33.3|-36 39 34|141.09|-54.13|   93| 4.45|A7III              |
3275| | 31|    |Lyn|08 22 50.1|+43 11 17|117.56| 23.11|  407| 4.25|K4.5III-IIIb       |
3282| |   |    |   |08 21 23.0|-33 03 16|139.76|-50.57|  704| 4.83|K3II               |
3294| |   |    |   |08 22 31.5|-48 29 25|153.04|-64.33| 1206| 4.82|B1V                | 2
3307| |   |eps |Car|08 22 30.8|-59 30 34|173.13|-72.68|  150| 1.86|K3III+B2:V         |
3314| |   |    |   |08 25 39.6|-03 54 23|129.85|-22.45|  125| 3.90|A0V                |
3318| |   |alf |Cha|08 18 31.7|-76 55 11|239.30|-75.41|   63| 4.07|F5III              |
3323| |  1|omi |UMa|08 30 15.8|+60 43 05|113.00| 40.24|  191| 3.42|G5III              | 4
3340| |   |tet |Cha|08 20 38.7|-77 29 04|241.07|-75.05|  155| 4.35|K1III              | 2
3347| |   |bet |Vol|08 25 44.3|-66 08 13|195.17|-75.59|  108| 3.77|K1III              |
3359| |   |    |   |08 29 27.5|-44 43 30|151.08|-60.49|  751| 4.99|B2IV               | 2
3403| |  4| pi2|UMa|08 40 12.9|+64 19 41|112.81| 44.03|  271| 4.61|K1IIIbCN-0.5       |
3410| |  4|del |Hya|08 37 39.3|+05 42 13|130.30|-12.39|  181| 4.17|A1Vnn              | 2
3414| |   |    |   |08 35 19.6|-58 00 33|172.92|-70.44|  232| 4.86|K0III              |
3418| |  5|sig |Hya|08 38 45.4|+03 20 29|131.21|-14.60|  362| 4.43|K2III              |
3426| |   |    |   |08 37 38.6|-42 59 21|151.97|-58.26|  723| 4.14|A6II               |
3431| |  6|    |Hya|08 40 01.4|-12 28 32|136.28|-29.72|  465| 4.98|K4III              |
3433| |   |zet |Pyx|08 39 42.5|-29 33 40|143.32|-45.89|  250| 4.89|G4III              | 2
3438| |   |bet |Pyx|08 40 06.2|-35 18 29|146.80|-51.16|  407| 3.98|G7Ib-II            | 2
3441| |  9|    |Hya|08 41 43.2|-15 56 36|137.96|-32.90|  217| 4.88|G9.5III            | 2
3445| |   |    |   |08 40 37.6|-46 38 55|156.54|-61.15| 8521| 3.81|F3Ia               | 2
3447| |   |omi |Vel|08 40 17.6|-52 55 19|164.73|-66.28|  543| 3.60|B3IV               |
3449| | 43|gam |Cnc|08 43 17.1|+21 28 06|127.54|  3.19|  163| 4.66|A1IV               | 5
3452| |   |    |   |08 41 13.0|-47 19 01|157.47|-61.66| 1012| 4.77|A5II               |
3454| |  7|eta |Hya|08 43 13.4|+03 23 55|132.30|-14.25|  543| 4.30|B3V                |
3457| |   |    |   |08 40 37.0|-59 45 40|178.32|-71.04|  911| 4.33|B1.5III            | 2
3459| |   |    |   |08 43 40.4|-07 14 01|135.54|-24.44| 2265| 4.62|G1Ib               | 3
3461| | 47|del |Cnc|08 44 41.0|+18 09 15|128.72|  0.08|  141| 3.94|K0III-IIIb         | 2
3467| |   |    |   |08 42 25.4|-53 06 50|165.65|-66.22|  543| 4.86|B3IV               | 4
3468| |   |alf |Pyx|08 43 35.5|-33 11 11|146.50|-48.92|  862| 3.68|B1.5III            |
3475| | 48|iot |Cnc|08 46 41.8|+28 45 36|126.35| 10.43|  326| 4.02|G7.5IIIaBa0.1      | 2
3477| |   |    |   |08 44 23.9|-42 38 57|153.69|-57.36|  232| 4.07|G5III              | 2
3482| | 11|eps |Hya|08 46 46.5|+06 25 08|132.34|-11.10|  135| 3.38|G5III              | 6
3484| | 12|    |Hya|08 46 22.5|-13 32 52|138.36|-30.27|  232| 4.32|G8IIIbCN-0.5       | 2
3485| |   |del |Vel|08 44 42.2|-54 42 30|168.95|-67.20|   81| 1.96|A1V                | 4
3487| |   |    |   |08 46 01.7|-46 02 30|157.50|-60.14|  831| 3.91|A1III              |
3492| | 13| ro |Hya|08 48 25.9|+05 50 16|132.91|-11.55|  362| 4.37|A0Vn               | 2
3498| |   |    |   |08 46 42.7|-56 46 11|173.30|-68.48|  448| 4.49|B3Vne              |
3518| |   |gam |Pyx|08 50 31.9|-27 42 36|145.47|-43.29|  217| 4.01|K3III              |
3520| |   |    |   |08 49 47.7|-45 18 28|157.84|-59.17|  221| 4.93|A2III              |
3547| | 16|zet |Hya|08 55 23.6|+05 56 44|134.58|-10.97|  155| 3.10|G9II-III           |
3556| |   |del |Pyx|08 55 31.5|-27 40 55|146.86|-42.85|  232| 4.89|A3IV               | 2
3569| |  9|iot |UMa|08 59 12.4|+48 02 30|122.80| 29.58|   47| 3.14|A7IV               | 3
3571| |   |    |   |08 55 02.8|-60 38 40|183.69|-70.14|  326| 3.84|B8-9II             | 2
3572| | 65|alf |Cnc|08 58 29.2|+11 51 28|133.64| -5.08|  181| 4.26|A5m                | 3
3574| |   |    |   |08 56 19.4|-52 43 25|168.90|-64.57|  407| 4.69|B5V                | 2
3576| |  8| ro |UMa|09 02 32.7|+67 37 47|113.97| 47.95|  296| 4.76|M3III-IIIbCa1      |
3579| |   |    |   |09 00 38.3|+41 46 58|125.28| 23.71|   54| 3.97|F5V                | 5
3582| |   |    |   |08 56 58.3|-59 13 46|180.89|-69.08|  804| 4.92|B2IV-V             | 2
3591| |   |    |   |09 00 05.4|-41 15 14|157.04|-54.72|  203| 4.45|G8-K1III+A         |
3594| | 12|kap |UMa|09 03 37.5|+47 09 24|123.94| 28.98|  465| 3.60|A1Vn               | 2
3612| |   |    |   |09 06 31.7|+38 27 08|127.54| 20.89| 1223| 4.58|G7Ib-II            |
3613| | 18|omg |Hya|09 05 58.3|+05 05 32|137.39|-11.03|  480| 4.89|K2II-III           |
3614| |   |    |   |09 04 09.2|-47 05 52|163.82|-59.32|  326| 3.75|K2III              |
3615| |   |alf |Vol|09 02 26.9|-66 23 46|200.59|-72.20|  125| 4.00|A2-3IVm            |
3616| | 13|sig2|UMa|09 10 23.1|+67 08 04|115.30| 47.83|   67| 4.81|F6IV               | 3
3619| | 15|    |UMa|09 08 52.2|+51 36 16|123.12| 33.45|   95| 4.48|Am                 |
3624| | 14|tau |UMa|09 10 55.0|+63 30 49|117.60| 44.58|  125| 4.67|Am                 | 3
3628| |   |kap |Pyx|09 08 02.8|-25 51 30|149.39|-40.11|  543| 4.56|K4III              | 2
3634| |   |lam |Vel|09 07 59.7|-43 25 57|161.19|-55.87|   67| 2.21|K4Ib-II            | 2
3642| |   |    |   |09 05 38.4|-70 32 19|214.25|-73.03|  936| 4.57|B2IVe              |
3643| |   |    |   |09 05 09.3|-72 36 10|221.32|-73.28|  465| 4.48|F9II               |
3654| |   |    |   |09 11 04.3|-44 52 04|163.40|-56.80| 5232| 5.00|B5Ia               |
3659| |   |    |   |09 10 57.9|-58 58 01|183.41|-67.53|  465| 3.45|B2IV-V             |
3662| | 18|    |UMa|09 16 11.3|+54 01 18|123.31| 36.11|  120| 4.84|A5V                |
3663| |   |    |   |09 11 16.7|-62 19 02|190.86|-69.48|  543| 3.98|B3III              |
3665| | 22|tet |Hya|09 14 21.8|+02 18 51|140.29|-13.05|  130| 3.88|B9.5V              | 4
3682| |   |    |   |09 15 36.7|-38 34 12|159.22|-50.94|  232| 4.94|K0III              |
3684| |   |    |   |09 15 45.1|-37 24 48|158.41|-49.90|  171| 4.62|F5III              | 2
3685| |   |bet |Car|09 13 12.1|-69 43 02|211.97|-72.24|  112| 1.69|A2IV               |
3690| | 38|    |Lyn|09 18 50.6|+36 48 09|130.57| 20.10|  125| 3.82|A3V                | 4
3696| |   |    |   |09 16 12.2|-57 32 28|181.83|-66.07|  543| 4.34|M1III              |
3699| |   |iot |Car|09 17 05.4|-59 16 31|185.33|-67.12|  827| 2.25|A8Ib               |
3705| | 40|alf |Lyn|09 21 03.2|+34 23 33|131.84| 17.96|  232| 3.14|K7IIIab            |
3706| | 26|    |Hya|09 19 46.3|-11 58 30|146.53|-26.15|  326| 4.81|G8III              | 2
3709| | 27|    |Hya|09 20 28.9|-09 33 21|145.81|-23.82|  250| 4.79|G8III-IV+F5V       | 3
3718| |   |tet |Pyx|09 21 29.6|-25 57 56|153.06|-39.03|  543| 4.72|M1III              |
3728| |   |    |   |09 20 57.1|-62 24 17|192.77|-68.59|  232| 4.81|G6III              |
3731| |  1|kap |Leo|09 24 39.2|+26 10 56|135.30| 10.43|  217| 4.46|K2III              | 3
3733| |   |lam |Pyx|09 23 12.1|-28 50 02|155.03|-41.51|  191| 4.68|G8.5IIICN-1.5*     |
3734| |   |kap |Vel|09 22 06.8|-55 00 38|178.89|-63.72|  543| 2.50|B2IV-V             |
3748|*| 30|alf |Hya|09 27 35.2|-08 39 31|147.28|-22.38|  181| 1.97|K3II-III           | 3
3749| |   |    |   |09 27 18.3|-22 20 38|152.83|-35.18|  181| 4.68|K3III              |
3751| |   |    |   |09 37 05.2|+81 19 35|104.48| 60.69|  182| 4.30|K3III              |
3757| | 23|    |UMa|09 31 31.7|+63 03 43|120.82| 45.17|   75| 3.67|F0IV               | 3
3759| | 31|tau1|Hya|09 29 08.8|-02 46 08|145.58|-16.70|   56| 4.61|F6V                | 2
3765| |   |eps |Ant|09 29 14.7|-35 57 06|161.00|-47.35|  354| 4.51|K3IIIa             |
3771| | 24|    |UMa|09 34 28.8|+69 49 49|116.33| 51.25|  108| 4.57|G4III-IV           |
3773| |  4|lam |Leo|09 31 43.1|+22 58 04|137.87|  7.89|  362| 4.31|K5III              |
3775| | 25|tet |UMa|09 32 51.3|+51 40 38|127.26| 34.90|   44| 3.18|F6IV               | 2
3782| |  5| xi |Leo|09 31 56.7|+11 17 59|141.65| -3.16|  250| 4.97|K0III-IIIb         | 2
3786| |   |psi |Vel|09 30 41.9|-40 28 00|164.74|-51.16|   61| 3.60|F3IV+F0IV          | 2
3787| | 32|tau2|Hya|09 31 58.9|-01 11 05|145.74|-14.97|  465| 4.57|A3V                |
3799| | 26|    |UMa|09 34 49.4|+52 03 05|127.43| 35.36|  271| 4.51|A2V                |
3800| | 10|    |LMi|09 34 13.3|+36 23 51|133.82| 20.75|  181| 4.55|G8.5III            |
3803| |   |    |   |09 31 13.3|-57 02 04|184.21|-64.24|  250| 3.13|K5III              |
3809| |   |    |   |09 35 03.8|+39 37 17|132.78| 23.83|  232| 4.81|K0III              |
3825| |   |    |   |09 34 26.6|-59 13 46|188.74|-65.37| 1280| 4.09|B5II               |
3827| | 10|    |Leo|09 37 12.6|+06 50 09|144.32| -6.96|  232| 5.00|K1IIIv             |
3834| |   |    |   |09 38 27.2|+04 38 57|145.34| -8.93|  296| 4.68|K3III              |
3836| |   |    |   |09 36 49.7|-49 21 18|174.84|-57.96|  108| 4.35|A5IV-V             | 2
3845| | 35|iot |Hya|09 39 51.3|-01 08 34|147.64|-14.28|  296| 3.91|K2.5III-IIIbBa0.3  |
3852| | 14|omi |Leo|09 41 09.0|+09 53 32|144.25| -3.76|  135| 3.52|A5V+F6II           | 3
3856| |   |    |   |09 39 21.0|-61 19 41|193.68|-66.19|  232| 4.53|B9IV-V             |
3858| |   |    |   |09 41 16.9|-23 35 30|157.04|-35.07|  543| 4.76|B6Ve               | 2
3862| |   |    |   |09 42 14.4|-23 54 56|157.45|-35.28|   48| 4.91|F9IV               |
3871| |   |tet |Ant|09 44 12.1|-27 46 10|159.94|-38.61|  407| 4.79|A8V+F7II-III       | 2
3873| | 17|eps |Leo|09 45 51.0|+23 46 27|140.70|  9.72|  250| 2.98|G1II               |
3884| |   |    |   |09 45 14.8|-62 30 28|197.07|-66.31| 2183| 3.69|G5Iab-Ib           |
3888| | 29|ups |UMa|09 50 59.3|+59 02 19|126.27| 42.65|  116| 3.81|F2IV               | 2
3890| |   |ups |Car|09 47 06.1|-65 04 18|202.89|-67.50|  976| 2.96|A8Ib               | 2
3894| | 30|phi |UMa|09 52 06.3|+54 03 51|129.35| 38.26|  465| 4.60|A3IV               | 2
3903| | 39|ups1|Hya|09 51 28.6|-14 50 48|155.69|-26.08|  296| 4.11|G7-III-IIIb        |
3905| | 24| mu |Leo|09 52 45.8|+26 00 25|141.43| 12.35|  135| 3.88|K2IIIbCN1Ca1Ba-1   |
3912| |   |    |   |09 51 40.7|-46 32 52|175.45|-54.23| 1687| 4.58|G5Ib               |
3919| |   |    |   |09 54 12.2|-25 55 55|161.51|-36.01|  362| 4.88|K3III              |
3923| |   |    |   |09 54 52.1|-19 00 34|158.34|-29.61|  461| 4.94|M1III              |
3940| |   |phi |Vel|09 56 51.7|-54 34 04|185.95|-59.95| 2244| 3.53|B5Ib               | 2
3950| | 29| pi |Leo|10 00 12.7|+08 02 39|149.31| -3.91|  543| 4.70|M2IIIab            |
3970| | 40|ups2|Hya|10 05 07.4|-13 03 53|158.32|-23.18|  296| 4.59|B9III-IV           |
3974| | 21|    |LMi|10 07 25.7|+35 14 41|141.01| 22.10|   93| 4.49|A7V                |
3975| | 30|eta |Leo|10 07 19.9|+16 45 45|147.91|  4.87| 1711| 3.41|A0Ib               | 2
3980| | 31|    |Leo|10 07 54.2|+09 59 51|150.41| -1.42|  296| 4.38|K3.5IIIbFe-I       | 2
3981| | 15|alf |Sex|10 07 56.2|-00 22 18|154.12|-11.12|  296| 4.50|A0III              |
3982|*| 32|alf |Leo|10 08 22.3|+11 58 02|149.83|  0.46|   77| 1.35|B7V                | 4
3990| |   |    |   |10 08 56.2|-51 48 40|185.05|-56.69|  672| 4.87|B3IV               |
3994| | 41|lam |Hya|10 10 35.2|-12 21 15|159.37|-22.01|  116| 3.61|K0IIICN1           | 3
4023| |   |    |   |10 14 44.1|-42 07 19|177.00|-48.26|  105| 3.85|A2V                |
4031| | 36|zet |Leo|10 16 41.3|+23 25 02|147.57| 11.86|  271| 3.41|F0III              | 2
4033| | 33|lam |UMa|10 17 05.7|+42 54 52|139.55| 29.89|  135| 3.45|A2IV               |
4037| |   |omg |Car|10 13 44.3|-70 02 16|217.44|-67.38|  407| 3.33|B8IIIe             |
4050| |   |    |   |10 17 04.9|-61 19 56|200.08|-62.60|  322| 3.40|K3IIa              | 3
4054| | 40|    |Leo|10 19 44.1|+19 28 15|149.70|  8.45|   69| 4.80|F6IV               |
4057| | 41|gam1|Leo|10 19 58.3|+19 50 30|149.61|  8.81|  130| 2.61|K1-IIIbCN-0.5      | 4
4058| | 41|gam2|Leo|10 19 58.6|+19 50 25|149.62|  8.81|  130| 3.80|G7IIICN-I          | 4
4063| |   |    |   |10 19 36.8|-55 01 46|191.22|-58.05|  494| 4.57|K3II               |
4069| | 34| mu |UMa|10 22 19.7|+41 29 58|141.23| 29.00|  250| 3.05|M0III              |
4072| |   |    |   |10 24 07.8|+65 33 59|126.21| 50.22|  326| 4.99|A0pSiSr:Hg:        |
4074| |   |    |   |10 20 55.4|-56 02 36|192.80|-58.66| 1850| 4.50|B3IIIe             | 3
4080| |   |    |   |10 22 19.5|-41 39 00|178.40|-47.11|  203| 4.83|K1III              |
4089| |   |    |   |10 22 58.1|-66 54 06|211.36|-65.24|  465| 4.99|B8V                |
4090| | 30|    |LMi|10 25 54.8|+33 47 46|145.41| 22.24|  217| 4.74|F0V                |
4094| | 42| mu |Hya|10 26 05.4|-16 50 11|165.04|-24.67|  250| 3.79|K4.5III            |
4100| | 31|bet |LMi|10 27 52.9|+36 42 26|144.54| 25.07|  148| 4.21|G9IIIab            | 2
4102| |   |    |   |10 24 23.7|-74 01 54|228.08|-67.88|   53| 4.00|F2IV               |
4104| |   |alf |Ant|10 27 09.1|-31 04 04|172.44|-37.43|  407| 4.25|K4III              |
4110| |   |    |   |10 27 24.4|-57 38 20|196.20|-59.17| 5379| 4.66|A9Ia               |
4112| | 36|    |UMa|10 30 37.5|+55 58 50|134.60| 42.52|   42| 4.84|F8V                | 3
4114| |   |    |   |10 27 52.7|-58 44 22|197.85|-59.89| 1470| 3.81|F2II               |
4126| |   |    |   |10 35 05.5|+75 42 46|116.20| 58.60|  271| 4.84|G8.5III            |
4132| |   |    |   |10 33 13.8|+40 25 31|143.88| 28.88|  112| 4.75|A7IV               | 2
4133| | 47| ro |Leo|10 32 48.6|+09 18 24|156.39|  0.15| 2460| 3.85|B1Ib               | 2
4134| |   |    |   |10 31 21.8|-53 42 56|191.94|-55.93|   72| 4.89|F6V                | 2
4138| |   |    |   |10 30 20.0|-71 59 34|223.39|-66.84|  271| 4.75|A1V                |
4140| |   |    |   |10 32 01.4|-61 41 07|203.06|-61.45|  543| 3.32|B4Vne              |
4142| |   |    |   |10 31 02.0|-73 13 18|226.40|-67.20|  257| 4.93|K4-5III            | 2
4159| |   |    |   |10 35 35.2|-57 33 27|197.57|-58.33|  489| 4.45|K3-4II             |
4162| |   |    |   |10 37 13.7|-27 24 46|172.82|-33.17|  543| 4.89|M2III              |
4163| |   |    |   |10 37 33.1|-13 23 04|166.29|-20.40|  543| 4.82|C5II               |
4166| | 37|    |LMi|10 38 43.2|+31 58 34|148.84| 21.64|  543| 4.72|G2IIa              |
4167| |   |    |   |10 37 18.0|-48 13 33|187.39|-51.06|   88| 3.84|F4IV+F3            | 2
4171| |   |phi3|Hya|10 38 34.9|-16 52 36|168.05|-23.50|  232| 4.91|G7.5IIICN-0.5      |
4174| |   |gam |Cha|10 35 28.1|-78 36 27|240.42|-68.08|  465| 4.11|M0III              |
4177| |   |    |   |10 38 45.1|-59 10 59|200.38|-59.17|  299| 4.66|K4-5III:           | 2
4180| |   |    |   |10 39 18.3|-55 36 12|195.74|-56.57| 1567| 4.28|G2-3Ib             | 3
4181| |   |    |   |10 43 04.0|+69 04 34|125.12| 54.11|  465| 5.00|K3III-IIIb         |
4196| |   |    |   |10 42 14.0|-64 27 58|209.21|-62.24|  465| 4.82|B4V                |
4199| |   |tet |Car|10 42 57.4|-64 23 40|209.19|-62.14|  465| 2.77|B0Vp               |
4200| |   |    |   |10 43 32.1|-60 33 59|203.18|-59.66|  188| 4.58|K4III              |
4205| |   |    |   |10 44 06.9|-63 57 40|208.61|-61.78|  543| 4.83|B5Vn               |
4216| |   | mu |Vel|10 46 46.1|-49 25 12|190.52|-51.09|  116| 2.69|G5III+G2V          | 2
4222| |   |    |   |10 46 51.2|-64 23 00|209.71|-61.79|  465| 4.86|B3IV               |
4232| |   | nu |Hya|10 49 37.4|-16 11 37|170.37|-21.80|  141| 3.11|K2III              |
4234| |   |del2|Cha|10 45 46.6|-80 32 24|245.66|-67.79|  407| 4.46|B2.5IV             |
4247| | 46|    |LMi|10 53 18.6|+34 12 53|150.88| 24.93|   98| 3.83|K0III-IV           |
4248| | 45|omg |UMa|10 53 58.7|+43 11 24|146.52| 33.06|  271| 4.71|A1Vs               |
4257| |   |    |   |10 53 29.6|-58 51 12|202.44|-57.57|   98| 3.78|K1III              | 3
4259| | 54|    |Leo|10 55 36.7|+24 44 59|155.50| 16.50|  296| 4.50|A1V                | 2
4273| |   |iot |Ant|10 56 43.0|-37 08 16|183.04|-39.82|  203| 4.60|K1III              |
4287| |  7|alf |Crt|10 59 46.4|-18 17 56|173.69|-22.72|  181| 4.07|K0III              |
4291| | 58|    |Leo|11 00 33.6|+03 37 03|164.92| -2.52|  362| 4.84|K1IIICN-0.5        | 2
4293| |   |    |   |11 00 09.2|-42 13 33|187.32|-43.84|  217| 4.39|A3IV               |
4294| | 59|    |Leo|11 00 44.7|+06 06 05|164.01| -0.21|  155| 4.99|A5III              | 2
4295|*| 48|bet |UMa|11 01 50.4|+56 22 56|139.43| 45.13|   79| 2.37|A1V                |
4299| | 61|    |Leo|11 01 49.6|-02 29 04|167.58| -8.02|  543| 4.75|M0III              |
4300| | 60|    |Leo|11 02 19.7|+20 10 47|158.85| 12.92|  125| 4.42|A1m                |
4301|*| 50|alf |UMa|11 03 43.6|+61 45 03|135.20| 49.68|  125| 1.79|K0IIIa             | 2
4310| | 63|chi |Leo|11 05 01.0|+07 20 10|164.51|  1.34|   95| 4.63|F2III-IVv          | 4
4314| |   |chi1|Hya|11 05 19.9|-27 17 36|179.32|-30.28|  148| 4.94|F3IV               | 2
4325| |   |    |   |11 06 32.4|-62 25 26|209.46|-58.85|  407| 4.61|G8III              |
4335| | 52|psi |UMa|11 09 39.7|+44 29 54|148.81| 35.54|  148| 3.01|K1III              |
4337| |   |    |   |11 08 35.3|-58 58 30|205.13|-56.29| 4393| 3.83|G40-Ia             |
4343| | 11|bet |Crt|11 11 39.4|-22 49 33|178.55|-25.64|  271| 4.48|A2III              |
4352| |   |    |   |11 12 36.0|-60 19 03|207.50|-56.88| 4196| 4.62|A6Iae              | 2
4357| | 68|del |Leo|11 14 06.4|+20 31 25|161.32| 14.33|   58| 2.56|A4V                | 3
4359| | 70|tet |Leo|11 14 14.3|+15 25 46|163.42|  9.67|  181| 3.35|A2V                |
4362| | 72|    |Leo|11 15 12.2|+23 05 44|160.48| 16.79|  866| 4.63|M3IIb              |
4368| | 74|phi |Leo|11 16 39.6|-03 39 06|171.48| -7.65|  203| 4.47|A7IVn              | 2
4374| | 53| xi |UMa|11 18 10.9|+31 31 45|157.34| 24.72|   25| 4.87|G0V                | 3
4375| | 53| xi |UMa|11 18 10.9|+31 31 45|157.34| 24.72|   25| 4.41|G0V                | 3
4377| | 54| nu |UMa|11 18 28.7|+33 05 39|156.65| 26.16|  465| 3.49|K3IIIBa0.3         | 2
4380| | 55|    |UMa|11 19 07.8|+38 11 08|154.21| 30.78|  191| 4.79|A2V                |
4382| | 12|del |Crt|11 19 20.4|-14 46 43|176.69|-17.57|  203| 3.56|G8III-IV           |
4386| | 77|sig |Leo|11 21 08.1|+06 01 46|168.71|  1.70|  217| 4.05|B9.5Vs             |
4390| |   | pi |Cen|11 21 00.4|-54 29 27|202.20|-51.81|  326| 3.90|B5Vn               | 2
4392| | 56|    |UMa|11 22 49.5|+43 28 58|151.97| 35.78|  543| 5.03|G7.5IIIa:Ba0.3     |
4396| |   |    |   |11 23 12.5|-36 09 54|188.31|-36.35|  381| 5.00|K6III              | 2
4399| | 78|iot |Leo|11 23 55.4|+10 31 45|167.57|  6.10|   79| 3.94|F4IV               | 2
